Rel.Compact,Surf.Area,Wall.Area,Roof.Area,Ovr.Height,Orient,Glaz.Area,Glaz.Area.Dist,Cooling.Load
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.7593004778853447,-1.8133933878969266,30.93
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.7593004778853447,-1.8133933878969266,39.44
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,-1.3407670379301544,-1.7593004778853447,-1.8133933878969266,29.79
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,-0.44692234597671815,-1.7593004778853447,-1.8133933878969266,29.68
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,0.44692234597671815,-1.7593004778853447,-1.8133933878969266,29.79
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,1.3407670379301544,-1.7593004778853447,-1.8133933878969266,29.4
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.7593004778853447,-1.8133933878969266,10.9
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.7593004778853447,-1.8133933878969266,11.19
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.7593004778853447,-1.8133933878969266,10.94
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.7593004778853447,-1.8133933878969266,11.17
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.7593004778853447,-1.8133933878969266,11.27
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.7593004778853447,-1.8133933878969266,11.72
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.7593004778853447,-1.8133933878969266,11.29
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.7593004778853447,-1.8133933878969266,11.67
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.7593004778853447,-1.8133933878969266,11.74
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.7593004778853447,-1.8133933878969266,12.05
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.7593004778853447,-1.8133933878969266,11.73
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.7593004778853447,-1.8133933878969266,11.93
-0.9847717182248459,0.9966572553952205,0,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.7593004778853447,-1.8133933878969266,12.4
-0.9847717182248459,0.9966572553952205,0,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.7593004778853447,-1.8133933878969266,12.23
-0.9847717182248459,0.9966572553952205,0,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.7593004778853447,-1.8133933878969266,12.4
-0.9847717182248459,0.9966572553952205,0,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.7593004778853447,-1.8133933878969266,12.14
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.7593004778853447,-1.8133933878969266,16.78
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.7593004778853447,-1.8133933878969266,16.8
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.7593004778853447,-1.8133933878969266,16.75
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.7593004778853447,-1.8133933878969266,16.67
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.7593004778853447,-1.8133933878969266,12.07
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.7593004778853447,-1.8133933878969266,12.22
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.7593004778853447,-1.8133933878969266,12.08
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.7593004778853447,-1.8133933878969266,12.04
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,26.47
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,26.37
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,26.44
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,26.29
1.2841423205651998,-1.2284380124638774,0,-1.1978972300954775,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,32.92
1.2841423205651998,-1.2284380124638774,0,-1.1978972300954775,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,29.87
1.2841423205651998,-1.2284380124638774,0,-1.1978972300954775,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,29.58
1.2841423205651998,-1.2284380124638774,0,-1.1978972300954775,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,34.33
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,30.89
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,25.6
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,27.03
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,31.73
0.5278376409685172,-0.672164195499103,0,-0.655453201372997,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,27.31
0.5278376409685172,-0.672164195499103,0,-0.655453201372997,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,24.91
0.5278376409685172,-0.672164195499103,0,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,24.61
0.5278376409685172,-0.672164195499103,0,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,28.51
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,41.68
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,35.28
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,34.43
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,43.33
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,33.87
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,34.07
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,34.14
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,33.67
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,13.43
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,13.71
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,13.48
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,13.7
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,13.8
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,14.28
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,13.87
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,14.27
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,14.28
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,14.61
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,14.3
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,14.45
-0.9847717182248459,0.9966572553952205,0,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,13.9
-0.9847717182248459,0.9966572553952205,0,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,13.72
-0.9847717182248459,0.9966572553952205,0,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,13.88
-0.9847717182248459,0.9966572553952205,0,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,13.65
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,19.37
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,19.43
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,19.34
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,19.32
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,14.34
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,14.5
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,14.33
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,14.27
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,25.95
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,25.63
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,26.13
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,25.89
1.2841423205651998,-1.2284380124638774,0,-1.1978972300954775,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,32.54
1.2841423205651998,-1.2284380124638774,0,-1.1978972300954775,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,29.44
1.2841423205651998,-1.2284380124638774,0,-1.1978972300954775,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,29.36
1.2841423205651998,-1.2284380124638774,0,-1.1978972300954775,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,34.2
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,30.91
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,25.63
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,27.36
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,31.9
0.5278376409685172,-0.672164195499103,0,-0.655453201372997,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,27.38
0.5278376409685172,-0.672164195499103,0,-0.655453201372997,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,25.02
0.5278376409685172,-0.672164195499103,0,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,24.8
0.5278376409685172,-0.672164195499103,0,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,28.79
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,41.07
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,34.62
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,33.87
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,42.86
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,33.91
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,34.07
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,34.17
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,33.78
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,13.39
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,13.72
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,13.57
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,13.79
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,13.67
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,14.11
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,13.8
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,14.21
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,13.2
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,13.54
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,13.32
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,13.51
-0.9847717182248459,0.9966572553952205,0,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,14.86
-0.9847717182248459,0.9966572553952205,0,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,14.75
-0.9847717182248459,0.9966572553952205,0,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,15
-0.9847717182248459,0.9966572553952205,0,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,14.74
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,19.23
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,19.34
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,19.32
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,19.3
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,14.37
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,14.57
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,14.27
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,14.24
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,0.12089289252646176,25.68
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,0.12089289252646176,26.02
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,0.44692234597671815,-1.0086656073209308,0.12089289252646176,25.84
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,1.3407670379301544,-1.0086656073209308,0.12089289252646176,26.14
1.2841423205651998,-1.2284380124638774,0,-1.1978972300954775,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,0.12089289252646176,34.14
1.2841423205651998,-1.2284380124638774,0,-1.1978972300954775,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,0.12089289252646176,32.85
1.2841423205651998,-1.2284380124638774,0,-1.1978972300954775,0.9993487462676214,0.44692234597671815,-1.0086656073209308,0.12089289252646176,30.08
1.2841423205651998,-1.2284380124638774,0,-1.1978972300954775,0.9993487462676214,1.3407670379301544,-1.0086656073209308,0.12089289252646176,29.67
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,0.12089289252646176,31.73
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,0.12089289252646176,31.01
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.0086656073209308,0.12089289252646176,25.9
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.0086656073209308,0.12089289252646176,27.4
0.5278376409685172,-0.672164195499103,0,-0.655453201372997,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,0.12089289252646176,28.68
0.5278376409685172,-0.672164195499103,0,-0.655453201372997,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,0.12089289252646176,27.54
0.5278376409685172,-0.672164195499103,0,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.0086656073209308,0.12089289252646176,25.35
0.5278376409685172,-0.672164195499103,0,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.0086656073209308,0.12089289252646176,24.93
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,0.12089289252646176,43.12
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,0.12089289252646176,41.22
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.0086656073209308,0.12089289252646176,35.1
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.0086656073209308,0.12089289252646176,34.29
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,0.12089289252646176,33.85
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,0.12089289252646176,34.11
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,0.44692234597671815,-1.0086656073209308,0.12089289252646176,34.48
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,1.3407670379301544,-1.0086656073209308,0.12089289252646176,34.5
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,0.12089289252646176,13.6
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,0.12089289252646176,13.36
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,0.12089289252646176,13.65
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,0.12089289252646176,13.49
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,0.12089289252646176,14.14
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,0.12089289252646176,13.77
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,0.12089289252646176,14.3
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,0.12089289252646176,13.87
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,0.12089289252646176,14.44
